customer_id,Node1,Node2,Node3,Node4,Node5,Node6,Node7,Node8,Node9,Node10,Node11,Node12,Node13,Node14,Node15,customer_type,Node17,Node18,Node19,Node20,target_control,outcome,train_test
5839,Value4,Value3,Value3,Value2,Value3,Value4,Value1,Value4,Value2,Value3,Value3,Value3,Value2,Value1,Value2,sure_thing,Value3,Value2,Value2,Value3,control,1,train
5840,Value1,Value3,Value2,Value2,Value2,Value1,Value2,Value1,Value2,Value3,Value2,Value4,Value4,Value4,Value2,sure_thing,Value1,Value3,Value1,Value1,target,1,train
5841,Value1,Value1,Value1,Value4,Value2,Value1,Value4,Value1,Value1,Value4,Value2,Value4,Value3,Value2,Value2,sleeping_dog,Value3,Value3,Value4,Value1,target,0,train
5842,Value3,Value1,Value1,Value2,Value4,Value2,Value4,Value1,Value2,Value1,Value4,Value2,Value3,Value1,Value1,lost_cause,Value3,Value2,Value4,Value4,target,0,test
5843,Value1,Value1,Value3,Value4,Value2,Value1,Value1,Value1,Value3,Value3,Value2,Value3,Value3,Value2,Value1,lost_cause,Value1,Value2,Value2,Value1,control,0,train
5844,Value3,Value1,Value3,Value2,Value1,Value3,Value1,Value4,Value4,Value3,Value3,Value1,Value1,Value4,Value4,persuadable,Value1,Value2,Value4,Value2,control,0,train
5845,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value4,Value3,Value2,Value3,Value1,Value2,Value1,Value3,sleeping_dog,Value4,Value4,Value2,Value4,control,1,train
5846,Value2,Value1,Value4,Value3,Value4,Value1,Value4,Value1,Value1,Value2,Value2,Value2,Value2,Value4,Value4,sure_thing,Value1,Value3,Value3,Value1,target,1,train
5847,Value1,Value1,Value2,Value2,Value4,Value3,Value2,Value4,Value3,Value3,Value2,Value4,Value2,Value4,Value4,lost_cause,Value4,Value4,Value4,Value3,control,0,train
5848,Value3,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value3,Value2,Value3,Value2,Value4,Value3,lost_cause,Value3,Value1,Value4,Value1,target,0,train
5849,Value1,Value1,Value2,Value2,Value1,Value2,Value1,Value3,Value1,Value4,Value4,Value3,Value3,Value1,Value1,sure_thing,Value1,Value3,Value1,Value4,target,1,train
5850,Value4,Value1,Value1,Value2,Value4,Value4,Value2,Value4,Value3,Value4,Value2,Value4,Value4,Value3,Value1,sleeping_dog,Value4,Value4,Value1,Value1,target,0,test
5851,Value1,Value2,Value4,Value2,Value2,Value1,Value2,Value1,Value4,Value3,Value4,Value1,Value2,Value2,Value2,sure_thing,Value3,Value3,Value2,Value2,target,1,test
5852,Value4,Value1,Value1,Value3,Value1,Value2,Value2,Value4,Value1,Value3,Value2,Value1,Value1,Value4,Value4,lost_cause,Value2,Value1,Value2,Value2,target,0,test
5853,Value2,Value3,Value2,Value2,Value1,Value3,Value2,Value4,Value1,Value4,Value4,Value1,Value3,Value1,Value1,sure_thing,Value4,Value2,Value1,Value3,target,1,train
5854,Value4,Value1,Value3,Value2,Value2,Value1,Value4,Value1,Value2,Value2,Value2,Value3,Value2,Value4,Value3,persuadable,Value1,Value4,Value2,Value1,control,0,train
5855,Value2,Value1,Value4,Value2,Value1,Value4,Value4,Value3,Value4,Value3,Value1,Value1,Value2,Value2,Value2,sleeping_dog,Value3,Value1,Value1,Value1,control,1,train
5856,Value4,Value1,Value2,Value2,Value4,Value2,Value2,Value4,Value2,Value3,Value2,Value3,Value1,Value3,Value1,lost_cause,Value4,Value1,Value3,Value2,target,0,train
5857,Value4,Value1,Value1,Value2,Value1,Value4,Value2,Value3,Value3,Value1,Value1,Value3,Value3,Value4,Value4,sure_thing,Value3,Value1,Value1,Value2,target,1,train
5858,Value2,Value1,Value2,Value4,Value2,Value1,Value4,Value4,Value2,Value4,Value2,Value1,Value1,Value2,Value2,lost_cause,Value3,Value1,Value1,Value3,control,0,train
5859,Value4,Value1,Value1,Value2,Value2,Value1,Value2,Value4,Value2,Value4,Value3,Value1,Value2,Value1,Value2,sleeping_dog,Value2,Value2,Value1,Value2,target,0,train
5860,Value4,Value3,Value4,Value2,Value3,Value1,Value2,Value4,Value2,Value4,Value3,Value1,Value4,Value2,Value1,persuadable,Value4,Value2,Value2,Value4,control,0,train
5861,Value2,Value1,Value1,Value2,Value3,Value4,Value4,Value4,Value2,Value4,Value4,Value4,Value2,Value4,Value3,lost_cause,Value1,Value1,Value2,Value1,target,0,train
5862,Value4,Value1,Value1,Value2,Value1,Value4,Value4,Value1,Value2,Value4,Value2,Value2,Value2,Value4,Value1,lost_cause,Value1,Value3,Value4,Value4,control,0,train
5863,Value3,Value1,Value1,Value2,Value2,Value1,Value2,Value4,Value3,Value3,Value4,Value3,Value2,Value3,Value4,lost_cause,Value3,Value1,Value2,Value1,target,0,train
5864,Value3,Value1,Value1,Value2,Value2,Value1,Value2,Value2,Value1,Value3,Value2,Value3,Value2,Value4,Value4,lost_cause,Value3,Value4,Value3,Value1,target,0,train
5865,Value4,Value1,Value1,Value2,Value1,Value4,Value4,Value4,Value2,Value2,Value4,Value4,Value2,Value3,Value1,persuadable,Value2,Value2,Value4,Value1,target,1,train
5866,Value1,Value2,Value1,Value2,Value1,Value4,Value2,Value4,Value3,Value3,Value1,Value3,Value2,Value2,Value1,persuadable,Value1,Value2,Value3,Value1,control,0,train
5867,Value1,Value1,Value2,Value2,Value4,Value2,Value2,Value4,Value1,Value4,Value2,Value4,Value4,Value3,Value1,sleeping_dog,Value2,Value3,Value3,Value3,control,1,train
5868,Value2,Value3,Value2,Value3,Value2,Value1,Value3,Value1,Value3,Value3,Value3,Value1,Value2,Value2,Value3,sleeping_dog,Value2,Value1,Value2,Value2,control,1,test
5869,Value1,Value1,Value1,Value4,Value1,Value4,Value1,Value2,Value3,Value3,Value3,Value1,Value4,Value1,Value4,persuadable,Value3,Value1,Value4,Value4,target,1,train
5870,Value1,Value1,Value2,Value2,Value4,Value3,Value2,Value4,Value2,Value3,Value1,Value3,Value2,Value2,Value4,lost_cause,Value2,Value4,Value4,Value1,target,0,train
5871,Value4,Value3,Value2,Value2,Value4,Value2,Value1,Value2,Value2,Value3,Value3,Value1,Value2,Value4,Value1,persuadable,Value1,Value3,Value4,Value4,control,0,test
5872,Value4,Value1,Value2,Value2,Value2,Value1,Value2,Value4,Value2,Value4,Value4,Value2,Value4,Value1,Value3,persuadable,Value1,Value3,Value4,Value3,control,0,test
5873,Value1,Value1,Value1,Value4,Value4,Value4,Value1,Value1,Value1,Value3,Value1,Value1,Value2,Value1,Value4,persuadable,Value4,Value3,Value4,Value1,target,1,train
5874,Value4,Value1,Value1,Value2,Value3,Value1,Value1,Value1,Value3,Value3,Value1,Value3,Value2,Value1,Value1,lost_cause,Value3,Value3,Value1,Value1,target,0,train
5875,Value4,Value1,Value2,Value4,Value2,Value4,Value1,Value3,Value2,Value4,Value2,Value2,Value2,Value3,Value3,persuadable,Value1,Value3,Value1,Value1,target,1,train
5876,Value1,Value1,Value4,Value2,Value1,Value4,Value4,Value3,Value3,Value3,Value3,Value4,Value1,Value2,Value4,sleeping_dog,Value3,Value4,Value1,Value1,target,0,train
5877,Value4,Value1,Value2,Value2,Value2,Value4,Value1,Value3,Value2,Value3,Value4,Value3,Value2,Value2,Value2,sleeping_dog,Value1,Value2,Value3,Value4,target,0,train
5878,Value2,Value1,Value2,Value2,Value2,Value4,Value2,Value2,Value1,Value1,Value1,Value3,Value4,Value1,Value1,sure_thing,Value3,Value4,Value3,Value3,control,1,train
5879,Value1,Value2,Value1,Value2,Value3,Value1,Value2,Value2,Value3,Value3,Value4,Value3,Value4,Value3,Value3,lost_cause,Value3,Value4,Value3,Value2,target,0,train
5880,Value1,Value1,Value1,Value4,Value2,Value4,Value4,Value1,Value3,Value4,Value2,Value2,Value4,Value1,Value1,sure_thing,Value2,Value3,Value2,Value1,control,1,train
5881,Value2,Value1,Value1,Value2,Value1,Value1,Value4,Value1,Value3,Value1,Value4,Value2,Value3,Value1,Value3,sleeping_dog,Value3,Value2,Value2,Value4,target,0,test
5882,Value4,Value1,Value1,Value4,Value4,Value3,Value4,Value1,Value1,Value3,Value1,Value4,Value2,Value2,Value4,lost_cause,Value2,Value3,Value2,Value4,target,0,train
5883,Value4,Value2,Value2,Value3,Value3,Value4,Value1,Value4,Value3,Value2,Value4,Value1,Value4,Value2,Value1,persuadable,Value2,Value2,Value1,Value4,control,0,train
5884,Value4,Value2,Value2,Value2,Value1,Value4,Value4,Value3,Value3,Value3,Value3,Value4,Value4,Value2,Value4,sleeping_dog,Value3,Value3,Value2,Value4,control,1,train
5885,Value4,Value3,Value2,Value2,Value3,Value4,Value4,Value3,Value4,Value3,Value1,Value1,Value2,Value2,Value3,persuadable,Value4,Value1,Value2,Value1,control,0,train
5886,Value2,Value3,Value2,Value3,Value3,Value1,Value2,Value2,Value3,Value4,Value3,Value4,Value1,Value3,Value1,sleeping_dog,Value4,Value3,Value3,Value3,control,1,train
5887,Value4,Value1,Value2,Value1,Value4,Value2,Value4,Value3,Value4,Value1,Value3,Value2,Value2,Value2,Value2,persuadable,Value4,Value2,Value1,Value4,target,1,train
5888,Value2,Value1,Value2,Value4,Value2,Value2,Value4,Value2,Value3,Value4,Value3,Value3,Value4,Value3,Value4,persuadable,Value4,Value4,Value1,Value4,control,0,train
5889,Value1,Value3,Value4,Value2,Value3,Value4,Value2,Value4,Value4,Value1,Value2,Value2,Value2,Value3,Value3,sleeping_dog,Value4,Value3,Value3,Value4,target,0,train
5890,Value4,Value2,Value1,Value3,Value4,Value2,Value2,Value4,Value2,Value4,Value4,Value2,Value2,Value3,Value4,sleeping_dog,Value3,Value2,Value4,Value1,control,1,test
5891,Value4,Value1,Value1,Value2,Value4,Value2,Value2,Value3,Value1,Value3,Value4,Value2,Value2,Value3,Value1,lost_cause,Value2,Value2,Value1,Value3,control,0,train
5892,Value4,Value1,Value4,Value2,Value1,Value2,Value2,Value2,Value2,Value3,Value2,Value4,Value4,Value4,Value4,lost_cause,Value4,Value1,Value2,Value4,target,0,test
5893,Value4,Value3,Value1,Value2,Value2,Value2,Value1,Value4,Value1,Value3,Value1,Value2,Value2,Value2,Value4,lost_cause,Value2,Value2,Value4,Value1,control,0,train
5894,Value4,Value1,Value1,Value4,Value1,Value1,Value1,Value1,Value4,Value3,Value4,Value1,Value2,Value2,Value4,lost_cause,Value3,Value3,Value2,Value4,target,0,train
5895,Value2,Value3,Value1,Value2,Value1,Value3,Value2,Value4,Value1,Value3,Value2,Value3,Value2,Value4,Value4,lost_cause,Value4,Value2,Value3,Value1,target,0,test
5896,Value4,Value1,Value3,Value2,Value4,Value2,Value4,Value2,Value2,Value3,Value2,Value1,Value2,Value4,Value3,sure_thing,Value2,Value3,Value3,Value4,target,1,train
5897,Value2,Value1,Value4,Value4,Value2,Value1,Value1,Value1,Value2,Value3,Value2,Value1,Value2,Value3,Value3,persuadable,Value2,Value1,Value3,Value4,control,0,train
5898,Value2,Value1,Value1,Value2,Value2,Value1,Value4,Value2,Value2,Value4,Value2,Value1,Value1,Value2,Value4,persuadable,Value1,Value1,Value1,Value3,control,0,train
5899,Value2,Value3,Value4,Value2,Value4,Value1,Value2,Value3,Value3,Value2,Value2,Value1,Value2,Value3,Value4,sure_thing,Value2,Value4,Value1,Value1,control,1,train
5900,Value2,Value1,Value2,Value2,Value4,Value3,Value2,Value4,Value2,Value4,Value1,Value3,Value3,Value4,Value1,lost_cause,Value3,Value3,Value1,Value4,target,0,train
5901,Value2,Value3,Value2,Value4,Value1,Value1,Value4,Value3,Value2,Value1,Value3,Value2,Value2,Value1,Value3,persuadable,Value1,Value2,Value4,Value4,control,0,train
5902,Value3,Value1,Value1,Value4,Value1,Value3,Value1,Value2,Value4,Value4,Value3,Value2,Value2,Value1,Value3,lost_cause,Value1,Value1,Value1,Value4,target,0,train
5903,Value1,Value3,Value4,Value2,Value4,Value2,Value1,Value1,Value1,Value3,Value1,Value4,Value3,Value4,Value2,sure_thing,Value2,Value2,Value3,Value2,target,1,train
5904,Value1,Value1,Value2,Value4,Value2,Value4,Value4,Value1,Value1,Value3,Value1,Value2,Value2,Value3,Value2,sure_thing,Value1,Value3,Value3,Value1,target,1,test
5905,Value4,Value3,Value2,Value2,Value1,Value3,Value2,Value4,Value1,Value3,Value3,Value4,Value2,Value3,Value4,sleeping_dog,Value4,Value3,Value3,Value4,control,1,train
5906,Value1,Value1,Value1,Value2,Value4,Value2,Value2,Value3,Value2,Value3,Value4,Value3,Value2,Value4,Value4,sleeping_dog,Value3,Value3,Value2,Value4,control,1,train
5907,Value4,Value3,Value2,Value4,Value2,Value2,Value4,Value4,Value2,Value3,Value2,Value1,Value2,Value4,Value1,persuadable,Value3,Value2,Value1,Value4,target,1,train
5908,Value4,Value2,Value2,Value2,Value4,Value4,Value2,Value4,Value2,Value3,Value1,Value4,Value2,Value2,Value1,persuadable,Value3,Value3,Value3,Value1,control,0,train
5909,Value3,Value3,Value4,Value2,Value4,Value2,Value4,Value1,Value2,Value3,Value3,Value1,Value3,Value3,Value3,sleeping_dog,Value3,Value3,Value2,Value2,control,1,train
5910,Value3,Value1,Value2,Value2,Value2,Value4,Value2,Value4,Value3,Value3,Value4,Value3,Value3,Value1,Value3,lost_cause,Value2,Value2,Value4,Value4,control,0,test
5911,Value2,Value1,Value2,Value2,Value4,Value2,Value1,Value3,Value3,Value2,Value3,Value4,Value2,Value1,Value4,sleeping_dog,Value1,Value3,Value1,Value4,control,1,train
5912,Value1,Value1,Value1,Value4,Value3,Value4,Value4,Value3,Value3,Value3,Value4,Value3,Value3,Value3,Value1,sure_thing,Value2,Value1,Value4,Value4,target,1,train
5913,Value2,Value1,Value1,Value2,Value1,Value2,Value4,Value1,Value4,Value3,Value2,Value1,Value2,Value4,Value4,lost_cause,Value2,Value1,Value3,Value4,target,0,test
5914,Value2,Value1,Value2,Value2,Value4,Value2,Value2,Value4,Value4,Value3,Value3,Value1,Value3,Value4,Value1,persuadable,Value4,Value1,Value1,Value1,target,1,test
5915,Value2,Value1,Value2,Value2,Value2,Value1,Value4,Value1,Value1,Value2,Value1,Value1,Value2,Value2,Value2,sure_thing,Value3,Value1,Value4,Value3,control,1,test
5916,Value1,Value3,Value1,Value4,Value3,Value1,Value4,Value4,Value3,Value3,Value4,Value3,Value4,Value3,Value3,sleeping_dog,Value1,Value4,Value4,Value3,control,1,train
5917,Value2,Value1,Value4,Value4,Value2,Value1,Value4,Value3,Value3,Value4,Value3,Value4,Value3,Value3,Value1,persuadable,Value3,Value4,Value3,Value1,target,1,train
5918,Value4,Value3,Value4,Value2,Value2,Value1,Value1,Value4,Value4,Value3,Value1,Value1,Value3,Value3,Value2,lost_cause,Value1,Value1,Value1,Value3,target,0,train
5919,Value4,Value3,Value4,Value2,Value4,Value2,Value4,Value4,Value2,Value3,Value2,Value3,Value3,Value4,Value1,persuadable,Value1,Value4,Value4,Value3,target,1,train
5920,Value3,Value1,Value1,Value2,Value2,Value1,Value2,Value4,Value1,Value3,Value2,Value4,Value2,Value4,Value2,sleeping_dog,Value1,Value4,Value2,Value1,control,1,train
5921,Value4,Value1,Value1,Value2,Value4,Value1,Value4,Value1,Value1,Value3,Value4,Value1,Value2,Value4,Value4,sleeping_dog,Value4,Value2,Value1,Value4,control,1,test
5922,Value1,Value3,Value2,Value2,Value2,Value1,Value2,Value4,Value4,Value3,Value4,Value2,Value2,Value3,Value2,lost_cause,Value1,Value4,Value2,Value1,control,0,train
5923,Value2,Value1,Value2,Value2,Value3,Value3,Value2,Value4,Value3,Value2,Value3,Value1,Value1,Value3,Value1,persuadable,Value4,Value3,Value3,Value3,control,0,train
5924,Value4,Value1,Value4,Value2,Value2,Value3,Value4,Value4,Value3,Value4,Value3,Value4,Value3,Value3,Value4,lost_cause,Value4,Value1,Value2,Value4,target,0,train
5925,Value4,Value1,Value2,Value2,Value4,Value2,Value2,Value4,Value2,Value3,Value1,Value3,Value3,Value3,Value1,persuadable,Value3,Value2,Value1,Value3,control,0,train
5926,Value4,Value1,Value2,Value2,Value3,Value1,Value2,Value2,Value3,Value4,Value2,Value4,Value3,Value2,Value3,sure_thing,Value4,Value2,Value2,Value3,target,1,train
5927,Value1,Value1,Value2,Value4,Value3,Value4,Value4,Value4,Value4,Value3,Value2,Value1,Value2,Value4,Value1,persuadable,Value4,Value3,Value1,Value1,control,0,train
5928,Value4,Value3,Value2,Value2,Value4,Value3,Value2,Value4,Value1,Value3,Value4,Value4,Value2,Value3,Value2,sleeping_dog,Value4,Value2,Value2,Value1,target,0,train
5929,Value2,Value3,Value4,Value2,Value2,Value1,Value2,Value4,Value3,Value3,Value3,Value2,Value3,Value3,Value4,lost_cause,Value4,Value4,Value3,Value1,target,0,train
5930,Value4,Value1,Value1,Value2,Value4,Value2,Value2,Value4,Value2,Value3,Value1,Value3,Value2,Value3,Value4,sleeping_dog,Value3,Value3,Value4,Value1,target,0,train
5931,Value2,Value3,Value3,Value2,Value2,Value4,Value1,Value3,Value4,Value4,Value4,Value2,Value2,Value3,Value4,lost_cause,Value3,Value1,Value3,Value4,target,0,train
5932,Value3,Value3,Value4,Value2,Value2,Value1,Value2,Value2,Value1,Value1,Value2,Value3,Value2,Value1,Value3,lost_cause,Value2,Value4,Value2,Value4,target,0,test
5933,Value3,Value3,Value2,Value4,Value1,Value2,Value1,Value3,Value2,Value2,Value3,Value2,Value3,Value3,Value1,sleeping_dog,Value2,Value1,Value4,Value2,target,0,train
5934,Value4,Value1,Value1,Value2,Value2,Value3,Value2,Value4,Value4,Value3,Value3,Value1,Value4,Value2,Value3,lost_cause,Value3,Value2,Value3,Value3,control,0,train
5935,Value1,Value3,Value3,Value4,Value4,Value2,Value1,Value3,Value1,Value3,Value1,Value2,Value2,Value2,Value4,sleeping_dog,Value2,Value2,Value1,Value1,target,0,train
5936,Value2,Value1,Value3,Value2,Value1,Value4,Value4,Value1,Value1,Value3,Value1,Value3,Value3,Value2,Value4,lost_cause,Value3,Value3,Value2,Value4,control,0,train
5937,Value4,Value3,Value4,Value3,Value3,Value1,Value2,Value2,Value2,Value1,Value3,Value4,Value4,Value4,Value4,sure_thing,Value1,Value2,Value3,Value2,target,1,train
5938,Value3,Value1,Value1,Value3,Value4,Value4,Value4,Value1,Value4,Value3,Value3,Value1,Value3,Value4,Value1,persuadable,Value4,Value3,Value4,Value4,control,0,test
5939,Value4,Value1,Value2,Value2,Value2,Value1,Value4,Value4,Value2,Value3,Value4,Value1,Value2,Value2,Value4,sleeping_dog,Value4,Value4,Value2,Value1,target,0,train
5940,Value3,Value3,Value4,Value2,Value3,Value4,Value2,Value4,Value1,Value1,Value2,Value4,Value2,Value4,Value3,persuadable,Value2,Value2,Value1,Value1,control,0,train
5941,Value3,Value1,Value3,Value4,Value4,Value2,Value4,Value1,Value4,Value3,Value3,Value1,Value3,Value3,Value1,sure_thing,Value1,Value3,Value4,Value4,target,1,train
5942,Value3,Value3,Value3,Value2,Value1,Value2,Value4,Value1,Value1,Value4,Value4,Value3,Value1,Value3,Value1,sleeping_dog,Value4,Value2,Value2,Value2,target,0,train
5943,Value1,Value1,Value1,Value2,Value4,Value2,Value2,Value4,Value1,Value2,Value2,Value2,Value2,Value4,Value4,lost_cause,Value2,Value3,Value3,Value1,target,0,test
5944,Value2,Value1,Value1,Value2,Value2,Value4,Value4,Value4,Value4,Value3,Value4,Value1,Value3,Value1,Value4,sure_thing,Value1,Value4,Value2,Value4,control,1,train
5945,Value4,Value3,Value3,Value2,Value2,Value4,Value1,Value1,Value2,Value2,Value3,Value4,Value2,Value3,Value4,persuadable,Value1,Value1,Value4,Value4,control,0,test
5946,Value2,Value1,Value1,Value4,Value4,Value2,Value4,Value3,Value3,Value2,Value2,Value4,Value3,Value3,Value4,lost_cause,Value4,Value1,Value3,Value3,control,0,train
5947,Value1,Value1,Value4,Value2,Value2,Value4,Value4,Value3,Value3,Value4,Value3,Value1,Value2,Value2,Value2,sleeping_dog,Value3,Value3,Value2,Value4,target,0,train
5948,Value3,Value1,Value1,Value2,Value1,Value2,Value1,Value2,Value2,Value2,Value4,Value3,Value1,Value1,Value4,lost_cause,Value1,Value2,Value4,Value2,target,0,test
5949,Value1,Value1,Value1,Value2,Value3,Value2,Value1,Value2,Value1,Value2,Value3,Value3,Value2,Value4,Value1,sure_thing,Value1,Value3,Value3,Value4,target,1,train
5950,Value4,Value1,Value1,Value2,Value1,Value4,Value1,Value4,Value3,Value1,Value3,Value3,Value2,Value1,Value4,lost_cause,Value4,Value2,Value1,Value2,control,0,train
5951,Value3,Value1,Value4,Value4,Value2,Value1,Value1,Value4,Value3,Value3,Value3,Value3,Value2,Value3,Value3,sleeping_dog,Value4,Value3,Value3,Value4,target,0,train
5952,Value1,Value3,Value1,Value2,Value4,Value2,Value4,Value1,Value1,Value2,Value3,Value1,Value1,Value2,Value1,persuadable,Value3,Value4,Value3,Value4,target,1,test
5953,Value2,Value3,Value1,Value2,Value1,Value2,Value2,Value4,Value4,Value2,Value2,Value3,Value2,Value3,Value1,persuadable,Value1,Value1,Value4,Value4,control,0,train
5954,Value3,Value1,Value1,Value4,Value1,Value2,Value4,Value1,Value1,Value3,Value1,Value1,Value2,Value2,Value4,persuadable,Value4,Value3,Value4,Value1,control,0,train
5955,Value4,Value1,Value2,Value2,Value4,Value3,Value3,Value2,Value3,Value3,Value2,Value4,Value2,Value4,Value4,lost_cause,Value1,Value2,Value1,Value4,control,0,test
5956,Value4,Value2,Value3,Value2,Value1,Value3,Value2,Value4,Value4,Value3,Value4,Value1,Value3,Value1,Value1,sure_thing,Value4,Value1,Value3,Value4,target,1,train
5957,Value1,Value1,Value1,Value4,Value2,Value4,Value4,Value4,Value1,Value4,Value2,Value1,Value2,Value3,Value2,lost_cause,Value3,Value4,Value3,Value4,control,0,train
5958,Value4,Value1,Value1,Value4,Value4,Value2,Value4,Value3,Value2,Value4,Value4,Value1,Value2,Value3,Value4,sleeping_dog,Value1,Value2,Value2,Value4,target,0,train
5959,Value4,Value1,Value1,Value2,Value4,Value3,Value1,Value1,Value3,Value3,Value4,Value4,Value1,Value4,Value1,lost_cause,Value4,Value2,Value1,Value2,control,0,train
